"PlAYER_ID","PLAYER","FIRST_NAME","LAST_NAME","TEAM_ABBREVIATION","GP","MIN","PU_PPG","PU_FGM_PG","PU_FGA_PG","PU_FG_PCT","PU_FG3M_PG","PU_FG3A_PG","PU_FG3_PCT","PU_EFG_PCT","PU_PTS_TOT","DVS","DVS_PPG","DVS_TPPG","DVS_FG_PCT","DVS_PP48","DVS_PTS_TOT","DVS_TOT","BLK_PG","STL_PG","OPP_FGM_RIM","OPP_FGA_RIM","OPP_FGP_RIM","BLK_TOT","PASS_PG","AST_PG","AST_FT","AST_SEC","AST_OPPS_PG","AST_PTS_CRT_PG","AST_PTS_CRT_48","AST_TOT","TCH_PG","TCH_FC_PG","TOP","CL_TCH_PG","EL_TCH_PG","PPG","PP_TCH","PP_HC_TCH","TCH_TOT","DIST","AVG_SPD","DIST_PG","DIST_48","DIST_OFF","DIST_DEF","AVG_SPD_OFF","AVG_SPD_DEF","REB_PG","REB_CHANCE_PG","REB_COL_PCT","REB_CONTESTED","REB_UNCONTESTED","REB_UNCONTESTED_PCT","REB_TOT","OREB","OREB_CHANCE","OREB_COL_PCT","OREB_CONTESTED","OREB_UNCONTESTED","OREB_UNCONTESTED_PCT","DREB","DREB_CHANCE","DREB_COL_PCT","DREB_CONTESTED","DREB_UNCONTESTED","DREB_UNCONTESTED_PCT","CS_PPG","CS_FGM_PG","CS_FGA_PG","CS_FG_PCT","CS_FG3M_PG","CS_FG3A_PG","CS_FG3_PCT","CS_EFG_PCT","CS_PTS_TOT","PPG.duplicate","PPG_DRIVE","FGP_DRIVE","PPG_CLOSE","FGP_CLOSE","PPG_CATCH_SHOOT","FGP_CATCH_SHOOT","PTS_PULL_UP","FGP_PULL_UP","FGA_DRIVE","FGA_CLOSE","FGA_CATCH_SHOOT","FGA_PULL_UP","EFG_PCT"
101154,"Andray Blatche","Andray","Blatche","BKN",72,22.105556,1.20833333,0.59722222,1.75,0.341269841269841,0.01388889,0.15277778,0.0909090909090909,0.345238095238095,87,1.54166667,1.27777778,1.90277778,0.483,2.77456647,92,111,0.51388889,1.02777778,2.45833333,4.48611111,0.548,37,26.125,1.47222222,0.16666667,0.22222222,2.81944444,3.6111111,7.8411661,106,38.555556,24.347222,1.0837963,2.72222222,3.77777778,11.125,0.28854467,0.45693098,2776,102.39,3.9,1.4220833,3.087912,53.84,48.55,4,3.7,5.2222222,8.5277778,0.612,2.01388889,3.20833333,0.386,376,1.58333333,2.69444444,0.588,1.05555556,0.52777778,0.667,3.6388889,5.8333333,0.624,0.95833333,2.68055556,0.263,1.79166667,0.80555556,2.22222222,0.3625,0.18055556,0.56944444,0.317073170731707,0.403125,129,11.125,1.27777778,0.483,2.15277778,0.564,1.79166667,0.3625,1.20833333,0.341269841269841,0.83333333,1.52777778,2.22222222,1.75,0.485518292682927
101155,"Ryan Gomes","Ryan","Gomes","OKC",5,6.926667,0.4,0.2,0.6,0.333333333333333,0,0,NA,0.333333333333333,2,0,0,0,NA,0,0,0,0,0,0.2,0.2,1,0,7.2,0.2,0,0.2,0.6,0.6,4.1578441,1,9.2,5.8,0.19333333,0,0.4,1.2,0.13043478,0.20689655,46,2.35,4.1,0.47,3.256978,1.29,1.06,4.2,4,0.8,1.4,0.571,0.4,0.4,0.5,4,0,0,NA,0,0,NA,0.8,1.4,0.571,0.4,0.4,0.5,0.4,0.2,0.8,0.25,0,0.4,0,0.25,2,1.2,0,NA,0,NA,0.4,0.25,0.4,0.333333333333333,0,0,0.8,0.6,0.375
101161,"Amir Johnson","Amir","Johnson","TOR",76,28.811842,0.18421053,0.07894737,0.21052632,0.375,0.02631579,0.06578947,0.4,0.4375,14,0.90789474,0.65789474,1.10526316,0.465,1.09604055,50,69,1.15789474,0.73684211,3.64473684,7.60526316,0.479,88,36.328947,1.47368421,0.31578947,0.55263158,2.76315789,3.5,5.8309357,112,47.5,27.921053,0.92938596,2.90789474,3.40789474,10.3684211,0.21828255,0.37134779,3610,147.68,4,1.9431579,3.237265,78.45,69.23,4.2,3.9,6.5394737,12.4868421,0.524,2.97368421,3.56578947,0.455,497,2.19736842,4.77631579,0.46,1.65789474,0.53947368,0.754,4.3421053,7.7105263,0.563,1.31578947,3.02631579,0.303,1.48684211,0.64473684,1.73684211,0.371212121212121,0.19736842,0.72368421,0.272727272727273,0.428030303030303,113,10.3684211,0.65789474,0.465,2.93421053,0.662,1.48684211,0.371212121212121,0.18421053,0.375,0.56578947,2.06578947,1.73684211,0.21052632,0.57603305785124
101162,"Marcin Gortat","Marcin","Gortat","WAS",80,32.91375,0.45,0.225,0.65,0.346153846153846,0,0,NA,0.346153846153846,36,0.3125,0.1625,0.3,0.429,0.23698302,13,25,1.5,0.5125,4.675,9.3375,0.501,120,44.0375,1.6875,0.15,0.525,3.8625,3.925,5.7240515,135,57.775,29.925,1.21958333,5.525,5.5625,13.2,0.22847252,0.44110276,4622,180.27,4.1,2.253375,3.286225,96.28,83.99,4.5,3.8,9.4625,15.9375,0.594,3.5125,5.95,0.371,757,2.5125,4.6625,0.539,1.7375,0.775,0.692,6.95,11.275,0.616,1.775,5.175,0.255,2.0125,1,2.275,0.43956043956044,0.0125,0.0125,1,0.442307692307692,161,13.2,0.1625,0.429,4.6875,0.549,2.0125,0.43956043956044,0.45,0.346153846153846,0.175,3.7125,2.275,0.65,0.544740024183797
101179,"Ronnie Price","Ronnie","Price","ORL",31,12.222581,0.77419355,0.35483871,1.25806452,0.282051282051282,0.06451613,0.4516129,0.142857142857143,0.307692307692308,24,1.32258065,0.51612903,1.19354839,0.353,2.02692003,16,41,0.06451613,0.80645161,0.22580645,0.35483871,0.636,2,17.612903,2.12903226,0.09677419,0.41935484,4.06451613,4.5806452,17.9889153,66,22.451613,19.451613,1.69623656,0.09677419,0.35483871,2.3870968,0.10632184,0.12271973,696,27.73,4.4,0.8945161,3.512906,14.65,13.08,4.7,4.1,1.3870968,2.0967742,0.662,0.22580645,1.16129032,0.163,43,0.25806452,0.41935484,0.615,0.12903226,0.12903226,0.5,1.1290323,1.6774194,0.673,0.09677419,1.03225806,0.086,0.58064516,0.19354839,0.90322581,0.214285714285714,0.19354839,0.87096774,0.222222222222222,0.321428571428571,18,2.3870968,0.51612903,0.353,0,NA,0.58064516,0.214285714285714,0.77419355,0.282051282051282,0.5483871,0,0.90322581,1.25806452,0.353260869565217
101181,"Jose Calderon","Jose","Calderon","DAL",81,30.602675,3.5308642,1.55555556,3.67901235,0.422818791946309,0.41975309,1.07407407,0.390804597701149,0.479865771812081,286,2.2962963,0.67901235,2.71604938,0.472,1.06502431,55,186,0.13580247,0.85185185,1.16049383,1.83950617,0.631,11,61.802469,4.65432099,0.44444444,1.33333333,9.2962963,10.9012346,17.0984811,377,74.691358,58.074074,4.7063786,0.17283951,0.74074074,11.4197531,0.15289256,0.19664116,6050,177.34,4.3,2.1893827,3.434026,100.61,76.73,4.8,3.8,2.3703704,3.617284,0.655,0.22222222,2.14814815,0.094,192,0.35802469,0.5308642,0.674,0.04938272,0.30864198,0.138,2.0123457,3.0864198,0.652,0.17283951,1.83950617,0.086,5.81481481,1.97530864,4.39506173,0.449438202247191,1.86419753,4.0617284,0.458966565349544,0.661516853932584,471,11.4197531,0.67901235,0.472,0.17283951,0.857,5.81481481,0.449438202247191,3.5308642,0.422818791946309,0.65432099,0.08641975,4.39506173,3.67901235,0.58355614973262
101183,"Shavlik Randolph","Shavlik","Randolph","PHX",14,6.835714,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0.07142857,0.21428571,1.28571429,2.14285714,0.6,1,6.857143,0.07142857,0,0.21428571,0.28571429,0.1428571,1.0031348,1,8.857143,3.571429,0.18809524,1.21428571,0.57142857,1.4285714,0.16129032,0.4,124,6.49,4.1,0.4635714,3.255172,3.4,3.09,4.3,3.9,1.7857143,4.8571429,0.368,0.92857143,0.85714286,0.52,25,0.5,1.92857143,0.259,0.35714286,0.14285714,0.714,1.2857143,2.9285714,0.439,0.57142857,0.71428571,0.444,0,0,0,NA,0,0,NA,NA,0,1.4285714,0,NA,0.71428571,0.375,0,NA,0,NA,0,0.57142857,0,0,0.5
101187,"Alan Anderson","Alan","Anderson","BKN",77,22.790043,1.14285714,0.50649351,1.58441558,0.319672131147541,0.12987013,0.5974026,0.217391304347826,0.360655737704918,88,2.36363636,1.74025974,2.53246753,0.495,3.66530535,134,182,0.12987013,0.61038961,0.8961039,1.63636364,0.548,10,17.961039,1,0.14285714,0.24675325,2.07792208,2.5194805,5.3064868,77,26.285714,19.61039,1.07727273,0.42857143,0.41558442,7.1298701,0.27124506,0.36357616,2024,115.97,4,1.5061039,3.17213,59.73,56.24,4,3.9,2.2597403,4.4805195,0.504,0.58441558,1.67532468,0.259,174,0.51948052,0.96103896,0.541,0.20779221,0.31168831,0.4,1.7402597,3.5194805,0.494,0.37662338,1.36363636,0.216,2.80519481,0.96103896,2.67532468,0.359223300970874,0.88311688,2.45454545,0.35978835978836,0.524271844660194,216,7.1298701,1.74025974,0.495,0.25974026,0.643,2.80519481,0.359223300970874,1.14285714,0.319672131147541,1.25974026,0.18181818,2.67532468,1.58441558,0.48109243697479
101198,"Will Bynum","Will","Bynum","DET",56,18.94256,2.05357143,0.94642857,2.64285714,0.358108108108108,0.16071429,0.44642857,0.36,0.388513513513513,115,6.33928571,3.32142857,7.21428571,0.444,8.41642183,186,355,0.125,0.69642857,0.39285714,0.625,0.629,7,26.910714,3.85714286,0.51785714,0.78571429,7.71428571,8.8035714,22.3080428,216,39.428571,34.178571,3.72380952,0.55357143,0.41071429,8.6607143,0.2196558,0.25339603,2208,71.01,4,1.2680357,3.213173,38.23,32.78,4.4,3.7,1.7678571,2.75,0.643,0.33928571,1.42857143,0.192,99,0.42857143,0.89285714,0.48,0.17857143,0.25,0.417,1.3392857,1.8571429,0.721,0.16071429,1.17857143,0.12,0.64285714,0.23214286,0.80357143,0.288888888888889,0.17857143,0.625,0.285714285714286,0.4,36,8.6607143,3.32142857,0.444,0.30357143,0.6,0.64285714,0.288888888888889,2.05357143,0.358108108108108,2.89285714,0.17857143,0.80357143,2.64285714,0.451162790697674
101236,"Charles Hayes","Charles","Hayes","SAC",15,10.603333,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0.13333333,0.73333333,1.2,2.33333333,0.514,2,11.666667,0.4,0.13333333,0.13333333,1.06666667,1,4.5268783,6,14.466667,6.6,0.29444444,1.46666667,1.8,1.9333333,0.13364055,0.29292929,217,10.65,4,0.71,3.214084,5.56,5.09,4.2,3.9,2.8,5.0666667,0.553,0.93333333,1.86666667,0.333,42,1.26666667,1.93333333,0.655,0.73333333,0.53333333,0.579,1.5333333,3.1333333,0.489,0.2,1.33333333,0.13,0,0,0,NA,0,0,NA,NA,0,1.9333333,0,NA,0.66666667,0.286,0,NA,0,NA,0,0.93333333,0,0,0.4
101236,"Charles Hayes","Charles","Hayes","TOR",45,12.774444,0,0,0.04444444,0,0,0.02222222,0,0,0,0.15555556,0.11111111,0.15555556,0.4,0.41750022,5,7,0.22222222,0.51111111,1.4,2.4,0.583,10,16.422222,0.64444444,0.08888889,0.28888889,1.26666667,1.6222222,6.0955032,29,19.688889,8.711111,0.40592593,1.77777778,1.64444444,2.2,0.11173815,0.25255102,886,37.09,3.9,0.8242222,3.097017,19.8,17.29,4,3.7,3.6222222,6.3555556,0.57,1.37777778,2.24444444,0.38,163,1.08888889,2.46666667,0.441,0.71111111,0.37777778,0.653,2.5333333,3.8888889,0.651,0.66666667,1.86666667,0.263,0.04444444,0.02222222,0.04444444,0.5,0,0,NA,0.5,2,2.2,0.11111111,0.4,1.06666667,0.458,0.04444444,0.5,0,0,0.11111111,1.06666667,0.04444444,0.04444444,0.428571428571429
101236,"Charles Hayes","Charles","Hayes","TOTAL",60,12.231389,0,0,0,NA,0,0,NA,NA,0,0.11666667,0.08333333,0.11666667,0.4,0.32702746,5,7,0.2,0.56666667,1.35,2.38333333,0.566,12,15.233333,0.58333333,0.1,0.25,1.21666667,1.4666667,5.7556832,35,18.383333,8.183333,0.37777778,1.7,1.68333333,2.1333333,0.11604714,0.26069246,1103,47.74,3.9,0.7956667,3.122458,25.36,22.38,4.1,3.7,3.4166667,6.0333333,0.566,1.26666667,2.15,0.371,205,1.13333333,2.33333333,0.486,0.71666667,0.41666667,0.632,2.2833333,3.7,0.617,0.55,1.73333333,0.241,0.03333333,0.01666667,0.03333333,0.5,0,0,NA,0.5,2,2.1333333,0.08333333,0.4,0.96666667,0.419,0.03333333,0.5,0,NA,0.08333333,1.03333333,0.03333333,0,0.421875
101249,"John Lucas III","John","Lucas III","UTA",42,14.059524,0.95238095,0.47619048,1.5952381,0.298507462686567,0,0.19047619,0,0.298507462686567,40,1.04761905,0.38095238,0.88095238,0.286,1.30059272,16,44,0,0.33333333,0.28571429,0.42857143,0.667,0,23.595238,1,0.14285714,0.47619048,2.66666667,2.3095238,7.8848434,42,29.428571,26.071429,1.88690476,0.11904762,0.47619048,3.7857143,0.12864078,0.14520548,1236,43.88,4.5,1.0447619,3.566876,24.46,19.42,4.7,4.2,0.9285714,1.452381,0.639,0.0952381,0.83333333,0.103,39,0.28571429,0.38095238,0.75,0.04761905,0.23809524,0.167,0.6428571,1.0714286,0.6,0.04761905,0.5952381,0.074,1.83333333,0.61904762,1.92857143,0.320987654320988,0.5952381,1.73809524,0.342465753424658,0.475308641975309,77,3.7857143,0.38095238,0.286,0.04761905,0.5,1.83333333,0.320987654320988,0.95238095,0.298507462686567,0.66666667,0.04761905,1.92857143,1.5952381,0.392105263157895
1495,"Tim Duncan","Tim","Duncan","SAS",74,29.337613,0.48648649,0.24324324,0.85135135,0.285714285714286,0,0,NA,0.285714285714286,36,0.45945946,0.32432432,0.48648649,0.391,0.53063512,24,34,1.87837838,0.58108108,4.36486486,9.16216216,0.476,139,42.324324,2.97297297,0.18918919,0.52702703,4.86486486,6.6891892,10.9443493,220,59.891892,38.432432,1.6018018,6.54054054,7.7027027,15.1216216,0.25248195,0.39345992,4432,138.59,3.8,1.8728378,3.064197,75.16,63.43,4.1,3.5,9.7432432,14.7972973,0.658,3.67567568,6.06756757,0.377,721,2.13513514,3.87837838,0.554,1.5,0.64864865,0.698,7.6081081,10.9189189,0.696,2.17567568,5.41891892,0.286,2.83783784,1.41891892,3.68918919,0.384615384615385,0,0.06756757,0,0.384615384615385,210,15.1216216,0.32432432,0.391,5.37837838,0.5,2.83783784,0.384615384615385,0.48648649,0.285714285714286,0.31081081,3.81081081,3.68918919,0.85135135,0.490066225165563
1497,"Chauncey Billups","Chauncey","Billups","DET",19,16.390351,1.31578947,0.52631579,1.84210526,0.285714285714286,0.26315789,1.10526316,0.238095238095238,0.357142857142857,25,1.31578947,0.26315789,1.21052632,0.167,0.77067166,5,25,0.05263158,0.42105263,0.63157895,1.05263158,0.6,1,23.894737,2.21052632,0.26315789,0.68421053,4.26315789,5.1578947,15.1051646,42,30.473684,24.947368,2.24298246,0.26315789,0.94736842,3.7894737,0.12435233,0.15189873,579,20.16,3.9,1.0610526,3.107348,10.98,9.18,4.2,3.6,1.4736842,2.5263158,0.583,0.10526316,1.36842105,0.071,28,0.21052632,0.31578947,0.667,0,0.21052632,0,1.2631579,2.2105263,0.571,0.10526316,1.15789474,0.083,1.47368421,0.52631579,1.57894737,0.333333333333333,0.42105263,1.26315789,0.333333333333333,0.466666666666667,28,3.7894737,0.26315789,0.167,0,NA,1.47368421,0.333333333333333,1.31578947,0.285714285714286,0.31578947,0,1.57894737,1.84210526,0.392405063291139
1536,"Stephen Jackson","Stephen","Jackson","LAC",9,11.95,0,0,0.22222222,0,0,0.22222222,0,0,0,0.44444444,0,0.22222222,0,0,0,4,0.11111111,0.66666667,0.11111111,0.55555556,0.2,1,8.222222,0.55555556,0,0.22222222,1,1.3333333,5.3556485,5,12.222222,8.555556,0.28148148,0.22222222,0.44444444,1.6666667,0.13636364,0.19480519,110,6.64,3.7,0.7377778,2.963459,3.39,3.25,4.1,3.4,1.1111111,2.2222222,0.5,0.33333333,0.77777778,0.3,10,0.22222222,0.22222222,1,0.11111111,0.11111111,0.5,0.8888889,2,0.444,0.22222222,0.66666667,0.25,0.33333333,0.11111111,1.44444444,0.0769230769230769,0.11111111,1.22222222,0.0909090909090909,0.115384615384615,3,1.6666667,0,0,0.22222222,1,0.33333333,0.0769230769230769,0,0,0.22222222,0.11111111,1.44444444,0.22222222,0.25
1712,"Antawn Jamison","Antawn","Jamison","LAC",22,11.325,0.18181818,0.09090909,0.13636364,0.666666666666667,0,0,NA,0.666666666666667,4,0.59090909,0.54545455,0.59090909,0.444,2.31186033,12,13,0.13636364,0.40909091,1.18181818,2.13636364,0.553,3,16.363636,0.31818182,0.04545455,0.04545455,1,0.8636364,3.6604455,7,21.681818,10.818182,0.34166667,0.63636364,0.86363636,3.8181818,0.17610063,0.35294118,477,18.14,4.4,0.8245455,3.494762,9.68,8.46,4.9,3.9,2.5,3.8636364,0.647,0.95454545,1.54545455,0.382,55,0.40909091,0.77272727,0.529,0.22727273,0.18181818,0.556,2.0909091,3.0909091,0.676,0.72727273,1.36363636,0.348,1.36363636,0.5,2.5,0.2,0.36363636,1.81818182,0.2,0.272727272727273,30,3.8181818,0.54545455,0.444,0.86363636,0.583,1.36363636,0.2,0.18181818,0.666666666666667,0.40909091,0.54545455,2.5,0.13636364,0.358695652173913
1713,"Vince Carter","Vince","Carter","DAL",81,24.448354,2.61728395,1.08641975,3.08641975,0.352,0.44444444,1.27160494,0.349514563106796,0.424,212,3.35802469,2.62962963,4.08641975,0.49,5.16281066,213,272,0.43209877,0.75308642,1.86419753,3.38271605,0.551,35,29.444444,2.61728395,0.2962963,0.45679012,4.77777778,6.0123457,11.8041727,212,43.148148,30.024691,1.49176955,0.87654321,1.07407407,11.9382716,0.27668097,0.39761513,3495,130.94,4,1.6165432,3.173795,72.4,58.54,4.3,3.6,3.5061728,6.962963,0.504,1.22222222,2.28395062,0.349,284,0.82716049,1.49382716,0.554,0.49382716,0.33333333,0.597,2.6790123,5.4691358,0.49,0.72839506,1.95061728,0.272,4.03703704,1.39506173,3.45679012,0.403571428571429,1.24691358,3.11111111,0.400793650793651,0.583928571428571,327,11.9382716,2.62962963,0.49,0.35802469,0.324,4.03703704,0.403571428571429,2.61728395,0.352,1.83950617,0.41975309,3.45679012,3.08641975,0.49691738594328
1717,"Dirk Nowitzki","Dirk","Nowitzki","DAL",80,33.000625,4.8375,2.3625,4.975,0.474874371859296,0.1125,0.3125,0.36,0.486180904522613,387,0.3875,0.375,0.4625,0.55,0.54544422,30,31,0.5625,0.9125,3.6,6.8375,0.527,45,41.8625,2.7,0.3375,0.5875,5.2625,6.3625,9.2543702,216,62.925,40.5,1.60416667,2.0625,4.1,21.6875,0.34465634,0.53549383,5034,164.42,3.7,2.05525,2.989398,89.54,74.88,4,3.5,6.225,10.2125,0.61,1.8375,4.3875,0.295,498,0.5,0.9875,0.506,0.2,0.3,0.4,5.725,9.225,0.621,1.6375,4.0875,0.286,8.5,3.5125,7.4875,0.469115191986644,1.475,3.7,0.398648648648649,0.567612687813022,680,21.6875,0.375,0.55,1.9375,0.602,8.5,0.469115191986644,4.8375,0.474874371859296,0.25,1.35,7.4875,4.975,0.548703849175177
1718,"Paul Pierce","Paul","Pierce","BKN",74,28.136261,2.09459459,1.01351351,2.51351351,0.403225806451613,0.06756757,0.36486486,0.185185185185185,0.416666666666667,155,4.01351351,2.77027027,4.2027027,0.529,4.72603562,205,297,0.41891892,1.14864865,2.01351351,4.17567568,0.482,31,32.459459,2.32432432,0.28378378,0.56756757,4.87837838,5.7432432,9.7978787,172,46.743243,33.216216,1.64031532,1,1.72972973,13.4054054,0.28678809,0.40358015,3459,124.82,3.6,1.6867568,2.877579,66.76,58.06,3.9,3.3,4.6621622,7.3648649,0.633,1.2027027,3.45945946,0.258,345,0.35135135,0.72972973,0.481,0.14864865,0.2027027,0.423,4.3108108,6.6351351,0.65,1.05405405,3.25675676,0.245,4.58108108,1.59459459,4.01351351,0.397306397306397,1.39189189,3.52702703,0.39463601532567,0.570707070707071,339,13.4054054,2.77027027,0.529,0.56756757,0.367,4.58108108,0.397306397306397,2.09459459,0.403225806451613,1.63513514,0.40540541,4.01351351,2.51351351,0.528735632183908
1733,"Al Harrington","Al","Harrington","WAS",33,15.075253,0.18181818,0.09090909,0.54545455,0.166666666666667,0,0.09090909,0,0.166666666666667,6,1.72727273,1.6969697,2.21212121,0.513,5.40319609,56,57,0,0.39393939,1,1.78787879,0.559,0,16.575758,0.81818182,0,0.33333333,1.48484848,1.8181818,5.7891387,27,24.757576,14.757576,0.5040404,0.63636364,0.72727273,6.5757576,0.26560588,0.44558522,817,32.61,3.9,0.9881818,3.146397,17.32,15.29,4.1,3.7,2.3636364,4.3333333,0.545,0.66666667,1.6969697,0.282,78,0.45454545,1.03030303,0.441,0.27272727,0.18181818,0.6,1.9090909,3.3030303,0.578,0.39393939,1.51515152,0.206,3.09090909,1.06060606,2.93939394,0.360824742268041,0.96969697,2.75757576,0.351648351648352,0.525773195876289,102,6.5757576,1.6969697,0.513,0.48484848,0.5,3.09090909,0.360824742268041,0.18181818,0.166666666666667,1.18181818,0.42424242,2.93939394,0.54545455,0.472636815920398
1737,"Nazr Mohammed","Nazr","Mohammed","CHI",80,7.051875,0.1,0.05,0.125,0.4,0,0,NA,0.4,8,0.0375,0,0,0,0,0,3,0.375,0.175,0.8375,1.675,0.5,30,6.55,0.25,0.0125,0.0625,0.45,0.5625,3.8287689,20,9.0125,4.95,0.20666667,0.6875,0.9375,1.55,0.17198336,0.31313131,721,35.27,3.8,0.440875,3.000904,18.59,16.68,3.8,3.7,2.1875,3.4875,0.624,1.025,1.15,0.471,175,0.825,1.2375,0.667,0.5125,0.3125,0.621,1.3625,2.25,0.6,0.5125,0.8375,0.38,0.225,0.1125,0.4125,0.272727272727273,0,0,NA,0.272727272727273,18,1.55,0,0,0.55,0.474,0.225,0.272727272727273,0.1,0.4,0.0125,0.475,0.4125,0.125,0.428571428571429
1740,"Rashard Lewis","Rashard","Lewis","MIA",60,16.3075,0.33333333,0.15,0.46666667,0.321428571428571,0.03333333,0.13333333,0.25,0.357142857142857,20,0.86666667,0.45,0.91666667,0.429,1.32454392,27,52,0.13333333,0.88333333,1.15,2.11666667,0.543,8,18.933333,0.95,0.05,0.35,1.55,2.35,6.9170627,57,23.983333,12.95,0.4325,0.81666667,1.1,4.4666667,0.18624044,0.34491634,1439,69.3,4.2,1.155,3.399663,36.01,33.29,4.5,4,1.8333333,3.1333333,0.585,0.36666667,1.46666667,0.2,110,0.4,0.66666667,0.6,0.15,0.25,0.375,1.4333333,2.4666667,0.581,0.21666667,1.21666667,0.151,2.36666667,0.81666667,2.25,0.362962962962963,0.73333333,2.06666667,0.354838709677419,0.525925925925926,142,4.4666667,0.45,0.429,0.43333333,0.579,2.36666667,0.362962962962963,0.33333333,0.321428571428571,0.46666667,0.31666667,2.25,0.46666667,0.51271186440678
1882,"Elton Brand","Elton","Brand","ATL",72,19.45162,0.36111111,0.18055556,0.375,0.481481481481481,0,0,NA,0.481481481481481,26,0.29166667,0.19444444,0.30555556,0.667,0.47982292,14,21,1.16666667,0.55555556,3.06944444,6.11111111,0.502,84,25.75,1.02777778,0.06944444,0.44444444,2.04166667,2.4583333,6.0663327,74,32.305556,18.222222,0.67453704,2.48611111,3.02777778,5.7222222,0.17712812,0.31402439,2326,90.79,3.9,1.2609722,3.111652,47.93,42.86,4.1,3.7,4.9583333,8.3888889,0.591,2.04166667,2.91666667,0.412,357,1.34722222,2.38888889,0.564,0.80555556,0.54166667,0.598,3.6111111,6,0.602,1.23611111,2.375,0.342,2.16666667,1.08333333,2.19444444,0.493670886075949,0,0.02777778,0,0.493670886075949,156,5.7222222,0.19444444,0.667,1.68055556,0.585,2.16666667,0.493670886075949,0.36111111,0.481481481481481,0.125,1.13888889,2.19444444,0.375,0.534954407294833
1889,"Andre Miller","Andre","Miller","DEN",30,19.093889,1,0.46666667,1.4,0.333333333333333,0.06666667,0.16666667,0.4,0.357142857142857,30,3,2.1,3.5,0.449,5.279176,63,90,0.23333333,0.5,0.46666667,1.2,0.389,7,26.533333,3.33333333,0.2,0.6,6.03333333,7.6,19.1055893,100,34.833333,28.6,2.52833333,0.93333333,0.8,5.8666667,0.16842105,0.20512821,1045,35.5,3.7,1.1833333,2.974774,19.7,15.8,4.1,3.3,2.4333333,4.0333333,0.603,0.56666667,1.86666667,0.233,73,0.53333333,0.9,0.593,0.33333333,0.2,0.625,1.9,3.1333333,0.606,0.23333333,1.66666667,0.123,0.96666667,0.36666667,0.6,0.611111111111111,0.23333333,0.36666667,0.636363636363636,0.805555555555556,29,5.8666667,2.1,0.449,0.4,0.545,0.96666667,0.611111111111111,1,0.333333333333333,1.63333333,0.36666667,0.6,1.4,0.489583333333333
1889,"Andre Miller","Andre","Miller","TOTAL",57,17.008187,0.78947368,0.36842105,1.05263158,0.35,0.05263158,0.10526316,0.5,0.375,45,2.87719298,1.98245614,3.36842105,0.478,5.59482877,113,164,0.15789474,0.59649123,0.54385965,1.05263158,0.517,9,27.245614,3.36842105,0.29824561,0.56140351,5.77192982,7.754386,21.8841975,192,34.192982,28.140351,2.63450292,0.98245614,0.54385965,4.8596491,0.14212417,0.17269327,1949,61.31,3.8,1.075614,3.035566,33.88,27.43,4.2,3.4,2.2631579,3.8245614,0.587,0.49122807,1.75438596,0.219,129,0.49122807,1.05263158,0.467,0.28070175,0.21052632,0.571,1.7719298,2.7719298,0.633,0.21052632,1.54385965,0.12,0.56140351,0.21052632,0.36842105,0.571428571428571,0.14035088,0.21052632,0.666666666666667,0.761904761904762,32,4.8596491,1.98245614,0.478,0.40350877,0.5,0.56140351,0.571428571428571,0.78947368,0.35,1.57894737,0.35087719,0.36842105,1.05263158,0.477973568281938
1889,"Andre Miller","Andre","Miller","WAS",27,14.690741,0.55555556,0.25925926,0.66666667,0.388888888888889,0.03703704,0.03703704,1,0.416666666666667,15,2.74074074,1.85185185,3.22222222,0.512,6.0506744,50,74,0.07407407,0.7037037,0.62962963,0.88888889,0.708,2,28.037037,3.40740741,0.40740741,0.51851852,5.48148148,7.9259259,25.8968864,92,33.481481,27.62963,2.75246914,1.03703704,0.25925926,3.7407407,0.11172566,0.13538874,904,25.81,3.9,0.9559259,3.123358,14.18,11.63,4.3,3.6,2.0740741,3.5925926,0.567,0.40740741,1.62962963,0.2,56,0.44444444,1.22222222,0.364,0.22222222,0.22222222,0.5,1.6296296,2.3703704,0.672,0.18518519,1.40740741,0.116,0.11111111,0.03703704,0.11111111,0.333333333333333,0.03703704,0.03703704,1,0.5,3,3.7407407,1.85185185,0.512,0.40740741,0.444,0.11111111,0.333333333333333,0.55555556,0.388888888888889,1.51851852,0.33333333,0.11111111,0.66666667,0.457831325301205
